date,city,hour,day_of_week,month,is_weekend,is_peak,weather_score,temperature,humidity,vehicles_count,congestion_level,avg_speed,co2_emissions
2024-12-06,mumbai,16,4,12,0,0,0.78,28.016220375663295,44.654543611139395,17875,54,26.1,3820.17
2024-12-06,mumbai,17,4,12,0,0,0.959,18.67870819654931,55.63780218836273,13143,43,30.0,2059.41
2024-12-06,mumbai,18,4,12,0,1,0.791,32.8844132406706,50.23420400466702,69232,95,11.8,15562.62
2024-12-06,mumbai,19,4,12,0,1,0.577,18.054203322216416,36.798004767914,64005,100,10.0,15110.68
2024-12-06,mumbai,20,4,12,0,1,0.983,16.445523070896428,64.13067246459542,52623,66,21.9,9687.43
2024-12-06,mumbai,21,4,12,0,1,0.868,36.538580239230114,77.14069970566345,49313,83,16.0,11281.08
2024-12-06,mumbai,22,4,12,0,0,0.721,23.84667827804239,36.68853703881823,18274,40,31.0,2942.17
2024-12-06,mumbai,23,4,12,0,0,0.933,23.79287982743,40.64278153764896,18460,47,28.6,3296.09
2024-12-06,hyderabad,0,4,12,0,0,0.932,15.034352052233483,35.42245053689976,11444,38,31.7,2779.3
2024-12-06,hyderabad,1,4,12,0,0,0.764,39.46043525559495,75.97401880693388,8079,32,33.8,1381.33
2024-12-06,hyderabad,2,4,12,0,0,0.745,17.073773747748998,52.43613266247398,11636,48,28.2,2289.84
2024-12-06,hyderabad,3,4,12,0,0,0.66,38.81636579144336,34.222670559926044,8544,35,32.8,1314.07
2024-12-06,hyderabad,4,4,12,0,0,0.857,37.01402379209824,83.30099913219622,10674,37,32.0,1683.93
2024-12-06,hyderabad,5,4,12,0,0,0.715,21.601346079599836,66.90119883142042,8074,47,28.6,1956.04
2024-12-06,hyderabad,6,4,12,0,0,0.51,27.964769468373472,65.14182472666342,8349,62,23.3,1553.14
2024-12-06,hyderabad,7,4,12,0,0,0.612,31.756940432344525,63.231464759651125,10019,65,22.2,2320.35
2024-12-06,hyderabad,8,4,12,0,1,0.7,35.58170500128078,48.01362745788906,27397,88,14.2,6821.1
2024-12-06,hyderabad,9,4,12,0,1,0.742,26.536523505292784,51.671974602252476,20747,77,18.1,5170.92
2024-12-06,hyderabad,10,4,12,0,0,0.939,39.178568100394614,45.93267756984604,10830,28,35.2,2316.42
2024-12-06,hyderabad,11,4,12,0,0,0.523,30.508930858595857,87.94474514713191,12005,67,21.6,1842.31
2024-12-06,hyderabad,12,4,12,0,0,0.839,29.821703453061218,51.915129540071874,10538,54,26.1,1603.25
2024-12-06,hyderabad,13,4,12,0,0,0.641,19.10106325644456,85.46332286141248,10037,34,33.1,2429.22
2024-12-06,hyderabad,14,4,12,0,0,0.573,23.010172214865158,40.25831009470914,11076,32,33.8,2027.05
2024-12-06,hyderabad,15,4,12,0,0,0.529,15.630605252909215,60.80390469730842,10484,59,24.4,1715.27
2024-12-06,hyderabad,16,4,12,0,0,0.945,19.503111549900485,42.7307279753322,7962,34,33.1,1234.01
2024-12-06,hyderabad,17,4,12,0,0,0.762,35.7925593401343,37.08401653501574,8532,46,28.9,1665.13
2024-12-06,hyderabad,18,4,12,0,1,0.623,16.81674061911556,39.13262155659103,25886,92,12.8,6390.76
2024-12-06,hyderabad,19,4,12,0,1,0.516,39.98615484828612,34.42174271241643,28644,91,13.2,6959.21
2024-12-06,hyderabad,20,4,12,0,0,0.888,23.810551129516767,78.17599551685083,11493,48,28.2,2133.95
2024-12-06,hyderabad,21,4,12,0,0,0.523,34.58655547329285,55.416567079243436,11178,58,24.7,2613.27
2024-12-06,hyderabad,22,4,12,0,0,0.622,29.165088020077008,65.15715908712241,9264,59,24.4,2271.85
2024-12-06,hyderabad,23,4,12,0,0,0.575,38.942144129791004,31.597290786433376,9502,50,27.5,1722.44
2024-12-07,bangalore,0,5,12,1,0,0.727,28.662705420681725,46.88766129243839,6861,17,39.0,1053.88
2024-12-07,bangalore,1,5,12,1,0,0.782,17.693728907668987,38.14166085304341,10758,41,30.6,1711.55
2024-12-07,bangalore,2,5,12,1,0,0.928,32.13985034842683,41.28462869594938,6438,39,31.4,1284.59
2024-12-07,bangalore,3,5,12,1,0,0.717,25.065204789668876,83.158070289307,11903,36,32.4,2601.57
2024-12-07,bangalore,4,5,12,1,0,0.85,22.48155089250517,41.05587093584115,10071,38,31.7,1618.1
2024-12-07,bangalore,5,5,12,1,0,0.625,20.432218323928844,60.104187687810764,10119,27,35.5,1898.56
2024-12-07,bangalore,6,5,12,1,0,0.876,18.389923111496017,83.15743119896923,11322,37,32.0,2531.62
2024-12-07,bangalore,7,5,12,1,1,0.807,16.201060155110778,37.01827544401308,9324,29,34.9,1972.8
2024-12-07,bangalore,8,5,12,1,1,0.617,29.034158619697017,57.81556958131814,8465,19,38.4,2046.33
2024-12-07,bangalore,9,5,12,1,1,0.901,26.944005342856745,87.37344694188802,11289,39,31.4,2436.62
2024-12-07,bangalore,10,5,12,1,0,0.84,15.323705335619653,30.00500273094571,6242,21,37.6,1193.76
2024-12-07,bangalore,11,5,12,1,0,0.627,36.1416224324031,53.26717183911835,7862,38,31.7,1388.08
2024-12-07,bangalore,12,5,12,1,0,0.787,35.63822875833662,84.52847145412902,7030,29,34.9,1717.66
2024-12-07,bangalore,13,5,12,1,0,0.85,35.9381967063799,87.58368413973284,11283,29,34.9,2308.64
2024-12-07,bangalore,14,5,12,1,0,0.999,19.42599758747611,61.48220036813126,11703,37,32.0,2912.93
2024-12-07,bangalore,15,5,12,1,0,0.836,38.428765557109536,89.29790792950196,10006,45,29.2,1585.87
2024-12-07,bangalore,16,5,12,1,0,0.501,18.64785076939126,81.80491396366943,9995,46,28.9,2160.32
2024-12-07,bangalore,17,5,12,1,1,0.943,15.774185848739146,69.40011155498132,6375,15,39.8,1268.1
2024-12-07,bangalore,18,5,12,1,1,0.693,20.705783373074617,41.049411635093165,7181,23,37.0,1085.85
2024-12-07,bangalore,19,5,12,1,1,0.723,22.883527028225217,57.01071388138415,9329,19,38.4,1658.83
2024-12-07,bangalore,20,5,12,1,0,0.6,33.0626869374704,59.66085542394141,6852,20,38.0,1134.77
2024-12-07,bangalore,21,5,12,1,0,0.881,33.80048560575308,30.0271824113713,7500,32,33.8,1554.25
2024-12-07,bangalore,22,5,12,1,0,0.719,35.63591289499855,54.90361365785319,11046,45,29.2,2415.37
2024-12-07,bangalore,23,5,12,1,0,0.964,31.866790895673997,52.90184028156405,6791,28,35.2,1471.89
2024-12-07,delhi,0,5,12,1,0,0.911,32.133028085297866,82.36159466138679,14104,40,31.0,3249.86
2024-12-07,delhi,1,5,12,1,0,0.924,24.671723632969833,51.58317077673746,12578,35,32.8,2895.53
2024-12-07,delhi,2,5,12,1,0,0.888,21.251828292131826,49.66990539039051,15324,39,31.4,2476.81
2024-12-07,delhi,3,5,12,1,0,0.85,28.921602935745952,63.12066778036897,12171,24,36.6,2905.22
2024-12-07,delhi,4,5,12,1,0,0.821,37.96300470301819,52.76992505555907,18050,18,38.7,3774.27
2024-12-07,delhi,5,5,12,1,0,0.756,36.55607647845697,53.97265650085489,14027,24,36.6,2714.85
2024-12-07,delhi,6,5,12,1,0,0.548,38.81935505064542,79.01149812662797,18674,40,31.0,3025.25
2024-12-07,delhi,7,5,12,1,0,0.68,39.815768843491796,43.7802053174645,17820,28,35.2,2905.73
2024-12-07,delhi,8,5,12,1,1,0.771,20.696816880280615,79.3319345537854,18273,30,34.5,2999.6
2024-12-07,delhi,9,5,12,1,1,0.739,39.35110624245081,54.27831503673693,18238,27,35.5,3100.13
2024-12-07,delhi,10,5,12,1,1,0.607,15.42336360674304,89.38588405819218,18662,21,37.6,3688.02
2024-12-07,delhi,11,5,12,1,0,0.925,21.918437368678802,45.49532102577046,19388,18,38.7,3194.28
2024-12-07,delhi,12,5,12,1,0,0.617,29.832744577926576,86.65943928313207,20134,27,35.5,4925.8
2024-12-07,delhi,13,5,12,1,0,0.703,33.958977616512115,41.9136978492819,18142,20,38.0,2863.56
2024-12-07,delhi,14,5,12,1,0,0.789,31.12643740283368,80.8599118209745,12196,45,29.2,2572.57
2024-12-07,delhi,15,5,12,1,0,0.994,28.902677220036235,42.43234192578892,17640,28,35.2,3881.17
2024-12-07,delhi,16,5,12,1,0,0.732,24.866303324443365,85.7217392887903,18580,17,39.0,3161.3
2024-12-07,delhi,17,5,12,1,1,0.624,20.282413781079047,47.286235523790154,19556,31,34.1,3567.3
2024-12-07,delhi,18,5,12,1,1,0.946,16.39210579948137,62.09275855101232,12878,18,38.7,2609.81
2024-12-07,delhi,19,5,12,1,1,0.795,33.52527284761028,88.96772491548921,18619,38,31.7,4463.06
2024-12-07,delhi,20,5,12,1,1,0.831,31.250460232530216,86.14856697734518,13906,40,31.0,3158.85
2024-12-07,delhi,21,5,12,1,0,0.538,16.79248095103673,61.43101261277326,20182,44,29.6,4924.59
2024-12-07,delhi,22,5,12,1,0,0.94,35.82638437773529,73.62361861314713,11205,24,36.6,2244.9
2024-12-07,delhi,23,5,12,1,0,0.899,23.52373600385944,85.72296429079117,16224,21,37.6,3586.83
2024-12-07,mumbai,0,5,12,1,0,0.835,21.560324621468308,52.165615516406525,15433,21,37.6,2708.4
2024-12-07,mumbai,1,5,12,1,0,0.622,31.92737127519137,35.43365740598584,9441,25,36.2,1776.63
2024-12-07,mumbai,2,5,12,1,0,0.716,36.169230469435405,67.23792984605528,15841,20,38.0,2799.43
2024-12-07,mumbai,3,5,12,1,0,0.507,28.977045752737126,76.05241790461947,12498,42,30.3,2976.41
2024-12-07,mumbai,4,5,12,1,0,0.672,17.88731223653956,83.03991927415048,15176,38,31.7,3740.87
2024-12-07,mumbai,5,5,12,1,0,0.574,17.414414856286815,35.46831733576603,16473,26,35.9,2627.94
2024-12-07,mumbai,6,5,12,1,0,0.599,24.35129729759136,69.06136905354023,11354,27,35.5,2732.31
2024-12-07,mumbai,7,5,12,1,0,0.911,31.369060642327916,74.72159935635888,12211,44,29.6,2767.3
2024-12-07,mumbai,8,5,12,1,1,0.97,30.74908877066887,77.42600587870449,13263,31,34.1,2715.84
2024-12-07,mumbai,9,5,12,1,1,0.593,33.31513585713143,41.009653137887966,9525,40,31.0,2275.99
2024-12-07,mumbai,10,5,12,1,1,0.629,30.57409299322289,50.509040635429294,10331,37,32.0,2576.07
2024-12-07,mumbai,11,5,12,1,0,0.656,36.73713292989601,76.41603453407433,9809,29,34.9,1911.0
2024-12-07,mumbai,12,5,12,1,0,0.841,37.406037718939714,32.18476627625763,8584,19,38.4,1653.69
2024-12-07,mumbai,13,5,12,1,0,0.989,15.412695648062078,61.00241627319641,15360,41,30.6,2639.02
2024-12-07,mumbai,14,5,12,1,0,0.773,33.93325429310124,57.191701431640126,12548,20,38.0,1963.57
2024-12-07,mumbai,15,5,12,1,0,0.552,36.431913361502176,86.25717534331821,15344,40,31.0,3157.38
2024-12-07,mumbai,16,5,12,1,0,0.676,23.765623164479678,83.8436356371375,11598,27,35.5,2448.05
2024-12-07,mumbai,17,5,12,1,0,0.848,18.816487662756384,34.3162211951673,12318,44,29.6,3036.84
2024-12-07,mumbai,18,5,12,1,1,0.975,25.092457601116184,49.02256972926829,12517,30,34.5,2383.97
2024-12-07,mumbai,19,5,12,1,1,0.555,15.66274943264743,59.59001700014957,11969,37,32.0,2129.31
2024-12-07,mumbai,20,5,12,1,1,0.744,31.903042072691772,59.75411904440872,14199,22,37.3,3009.98
2024-12-07,mumbai,21,5,12,1,1,0.956,28.464458688565202,73.39248170178148,12331,30,34.5,2819.35
2024-12-07,mumbai,22,5,12,1,0,0.744,26.704393309041613,69.88765505532155,9155,43,30.0,1980.62
2024-12-07,mumbai,23,5,12,1,0,0.979,23.248172224137825,68.20969390397582,12306,23,37.0,3002.79
2024-12-07,hyderabad,0,5,12,1,0,0.532,21.787230440563945,41.57129469987792,6821,36,32.4,1491.64
2024-12-07,hyderabad,1,5,12,1,0,0.637,25.80917307491942,71.98196888099066,8438,21,37.6,1946.25
2024-12-07,hyderabad,2,5,12,1,0,0.663,24.82808293276028,50.06805101652736,7977,38,31.7,1935.64
2024-12-07,hyderabad,3,5,12,1,0,0.559,39.574585631802734,60.5953240332696,9223,33,33.5,1577.44
2024-12-07,hyderabad,4,5,12,1,0,0.591,39.26024061000028,72.4679976782059,6631,19,38.4,1016.28
2024-12-07,hyderabad,5,5,12,1,0,0.77,33.099179473418985,79.76129894957234,8174,42,30.3,1273.36
2024-12-07,hyderabad,6,5,12,1,0,0.878,24.83359311812757,47.34035069763043,5585,15,39.8,1070.98
2024-12-07,hyderabad,7,5,12,1,0,0.571,26.999816142213557,75.38612020879495,7352,15,39.8,1330.45
2024-12-07,hyderabad,8,5,12,1,1,0.681,17.849796197592383,45.82003478946168,8270,18,38.7,2039.72
2024-12-07,hyderabad,9,5,12,1,1,0.861,33.93966231975449,58.131878780993155,6695,28,35.2,1269.2
2024-12-07,hyderabad,10,5,12,1,0,0.528,21.43910445082812,39.19125290210699,6694,34,33.1,1532.21
2024-12-07,hyderabad,11,5,12,1,0,0.542,24.05522491957816,67.52014497303672,6016,20,38.0,1433.98
2024-12-07,hyderabad,12,5,12,1,0,0.716,33.79619532662856,60.34247836888688,9469,26,35.9,1729.52
2024-12-07,hyderabad,13,5,12,1,0,0.88,31.332443274496992,79.18198055875243,7191,24,36.6,1508.14
2024-12-07,hyderabad,14,5,12,1,0,0.689,18.093180841231984,44.68107799631904,9448,39,31.4,1581.33
2024-12-07,hyderabad,15,5,12,1,0,0.704,33.24480212069456,68.33255205848695,5963,42,30.3,1086.07
2024-12-07,hyderabad,16,5,12,1,0,0.741,26.88462634410065,51.759269733767084,5235,19,38.4,1003.57
2024-12-07,hyderabad,17,5,12,1,0,0.857,36.3897973850217,63.88576800774939,7786,23,37.0,1221.5
2024-12-07,hyderabad,18,5,12,1,1,0.99,32.2836638296705,81.09083555250541,6171,44,29.6,1032.64
2024-12-07,hyderabad,19,5,12,1,1,0.938,36.38465091042421,33.28603263028419,6723,21,37.6,1135.43
2024-12-07,hyderabad,20,5,12,1,0,0.856,39.99045141643555,58.90375230293991,8985,37,32.0,2037.12
2024-12-07,hyderabad,21,5,12,1,0,0.914,28.298535583687855,47.129761319472784,7406,25,36.2,1315.73
2024-12-07,hyderabad,22,5,12,1,0,0.666,35.13152930763407,37.703470621307446,8830,22,37.3,1414.26
2024-12-07,hyderabad,23,5,12,1,0,0.668,16.249996058956757,72.0102854193994,9657,23,37.0,2271.43
2024-12-08,bangalore,0,6,12,1,0,0.879,34.28336984692785,71.64033555005753,11939,15,39.8,2653.68
2024-12-08,bangalore,1,6,12,1,0,0.939,37.53072923579781,41.63004412297909,7642,30,34.5,1753.13
2024-12-08,bangalore,2,6,12,1,0,0.541,29.835816131125533,37.39979053489887,8939,17,39.0,2153.05
2024-12-08,bangalore,3,6,12,1,0,0.922,37.70483465953809,86.00394785100148,10263,18,38.7,2192.62
2024-12-08,bangalore,4,6,12,1,0,0.541,18.437573151852582,79.5281796667486,9551,39,31.4,1982.04
2024-12-08,bangalore,5,6,12,1,0,0.933,39.64462221930957,54.950742814562346,6852,16,39.4,1227.37
2024-12-08,bangalore,6,6,12,1,0,0.745,34.391381831537956,45.94735567623931,7537,18,38.7,1405.54
2024-12-08,bangalore,7,6,12,1,1,0.675,16.16840694891016,57.68919538697742,9221,27,35.5,2120.32
2024-12-08,bangalore,8,6,12,1,1,0.679,36.04346424748609,87.84435286980133,6391,16,39.4,1425.29
2024-12-08,bangalore,9,6,12,1,1,0.68,19.930094638317463,68.59038442491516,8143,28,35.2,1658.56
2024-12-08,bangalore,10,6,12,1,0,0.914,27.039219209820132,36.76756256126555,7704,24,36.6,1343.44
2024-12-08,bangalore,11,6,12,1,0,0.542,17.449634514064964,80.81220567866308,12324,36,32.4,2154.58
2024-12-08,bangalore,12,6,12,1,0,0.577,39.05801401585538,50.3833141013843,6507,36,32.4,1270.31
2024-12-08,bangalore,13,6,12,1,0,0.986,39.773663380333325,70.59055333431421,6959,30,34.5,1295.58
2024-12-08,bangalore,14,6,12,1,0,0.638,18.630288057291168,39.91298510103886,9392,17,39.0,2317.99
2024-12-08,bangalore,15,6,12,1,0,0.676,27.257065685516224,51.362574306723346,7569,26,35.9,1304.83
2024-12-08,bangalore,16,6,12,1,0,0.522,17.20974042209537,65.88636070457999,10392,39,31.4,1883.2
2024-12-08,bangalore,17,6,12,1,1,0.642,30.86942002316531,34.39703930393422,9523,41,30.6,2287.99
2024-12-08,bangalore,18,6,12,1,1,0.62,33.36563396545814,32.500014328273416,11222,42,30.3,2743.54
2024-12-08,bangalore,19,6,12,1,1,0.868,28.998962462044005,55.60127608551455,6726,20,38.0,1672.03
2024-12-08,bangalore,20,6,12,1,0,0.907,27.95802101046065,41.11469760088251,8365,42,30.3,2003.55
2024-12-08,bangalore,21,6,12,1,0,0.922,18.676886326985624,40.801511058417105,8494,41,30.6,1858.47
2024-12-08,bangalore,22,6,12,1,0,0.555,37.27370677963205,38.62873673321882,8329,39,31.4,1572.37
2024-12-08,bangalore,23,6,12,1,0,0.58,20.734914200177904,88.58100937785012,12011,36,32.4,2488.82
2024-12-08,delhi,0,6,12,1,0,0.899,35.96989586970828,86.66764606578694,16315,33,33.5,3236.73
2024-12-08,delhi,1,6,12,1,0,0.905,18.95629400317873,64.149863066747,19814,23,37.0,4201.4
2024-12-08,delhi,2,6,12,1,0,0.675,28.220878494155897,40.233733525071834,19670,20,38.0,3330.38
2024-12-08,delhi,3,6,12,1,0,0.966,35.72372502725162,34.81300445116909,13250,27,35.5,2134.65
2024-12-08,delhi,4,6,12,1,0,0.617,27.104700462021185,48.707277909412426,16054,22,37.3,2426.54
2024-12-08,delhi,5,6,12,1,0,0.942,35.724534610335475,42.50454041444769,10564,30,34.5,1590.75
2024-12-08,delhi,6,6,12,1,0,0.909,34.90651058599028,56.757432326412,13949,16,39.4,2512.92
2024-12-08,delhi,7,6,12,1,0,0.749,27.76855995468059,79.16854441665791,18142,29,34.9,3781.84
2024-12-08,delhi,8,6,12,1,1,0.835,33.00330804513983,74.07494143499659,15213,19,38.4,2893.41
2024-12-08,delhi,9,6,12,1,1,0.75,31.95669135707586,37.56711314880775,20363,31,34.1,3344.15
2024-12-08,delhi,10,6,12,1,1,0.891,26.83571539932688,31.79100254167933,19115,23,37.0,3606.7
2024-12-08,delhi,11,6,12,1,0,0.695,38.66997633710562,42.067764957437475,13516,26,35.9,2363.07
2024-12-08,delhi,12,6,12,1,0,0.887,33.06329291060828,40.99338713950105,20138,37,32.0,3233.57
2024-12-08,delhi,13,6,12,1,0,0.954,21.46700642721512,52.11775555973546,14269,44,29.6,3063.27
2024-12-08,delhi,14,6,12,1,0,0.679,29.184495551915077,74.56762521852528,12897,40,31.0,2726.56
2024-12-08,delhi,15,6,12,1,0,0.714,15.606875110445381,52.45361422513789,11514,24,36.6,2351.8
2024-12-08,delhi,16,6,12,1,0,0.706,24.237857574101966,35.46874950300728,19766,44,29.6,4502.32
2024-12-08,delhi,17,6,12,1,1,0.514,39.80961124909545,84.61055535163676,20538,41,30.6,5064.7
2024-12-08,delhi,18,6,12,1,1,0.689,33.90927074961918,81.83678595632887,18115,35,32.8,4242.25
2024-12-08,delhi,19,6,12,1,1,0.848,33.96453569868366,43.95526088356258,16774,38,31.7,2969.85
2024-12-08,delhi,20,6,12,1,1,0.546,15.562829540517553,51.048179757582005,17571,16,39.4,2974.41
2024-12-08,delhi,21,6,12,1,0,0.695,35.566742204296425,34.047340906946125,11119,37,32.0,2756.42
2024-12-08,delhi,22,6,12,1,0,0.714,36.51444508247283,68.61172671185793,20988,17,39.0,3273.44
2024-12-08,delhi,23,6,12,1,0,0.965,38.36804478524924,38.82153198445488,16506,40,31.0,3572.0
2024-12-08,mumbai,0,6,12,1,0,0.984,38.28173875733262,39.45122063706002,15235,29,34.9,2378.42
2024-12-08,mumbai,1,6,12,1,0,0.778,38.42541003911677,47.43100967727938,8611,24,36.6,1583.86
2024-12-08,mumbai,2,6,12,1,0,0.745,27.570004078468195,74.79301405277013,13863,24,36.6,2355.42
2024-12-08,mumbai,3,6,12,1,0,0.707,20.397157241007758,44.564022066270155,11050,28,35.2,2159.43
2024-12-08,mumbai,4,6,12,1,0,0.658,39.07194800093873,88.08071662396415,15696,31,34.1,3630.12
2024-12-08,mumbai,5,6,12,1,0,0.86,30.31437225063744,89.18796218798312,13104,43,30.0,2940.13
2024-12-08,mumbai,6,6,12,1,0,0.572,19.624667836248815,54.916898185399035,10066,43,30.0,1663.64
2024-12-08,mumbai,7,6,12,1,0,0.955,18.733128446416952,73.93793150467954,8300,26,35.9,1320.38
2024-12-08,mumbai,8,6,12,1,1,0.976,37.95635960542386,53.5852311196996,9098,43,30.0,1966.88
2024-12-08,mumbai,9,6,12,1,1,0.61,21.050713354390922,38.99993558470143,10773,18,38.7,2484.45
2024-12-08,mumbai,10,6,12,1,1,0.584,28.177618792341832,38.11513036323591,14893,23,37.0,3469.1
2024-12-08,mumbai,11,6,12,1,0,0.528,34.949011242358246,33.87266614709624,13943,39,31.4,2649.45
2024-12-08,mumbai,12,6,12,1,0,0.652,25.528463748420446,37.136619462626896,15776,39,31.4,3795.89
2024-12-08,mumbai,13,6,12,1,0,0.725,24.121707708733062,70.15308357776858,15618,42,30.3,2706.0
2024-12-08,mumbai,14,6,12,1,0,0.654,29.67694811416131,82.00838025479194,15859,22,37.3,3160.37
2024-12-08,mumbai,15,6,12,1,0,0.727,28.118597274860434,85.69185505642099,14347,40,31.0,2695.92
2024-12-08,mumbai,16,6,12,1,0,0.504,30.6574146911304,59.87190757915324,15858,38,31.7,2698.71
2024-12-08,mumbai,17,6,12,1,0,0.922,17.333365268215132,73.66363078087949,14748,25,36.2,2294.55
2024-12-08,mumbai,18,6,12,1,1,0.878,35.07639730807461,40.49273040882028,14499,34,33.1,3279.99
2024-12-08,mumbai,19,6,12,1,1,0.979,19.39341226099726,78.79785141324186,12755,42,30.3,3013.56
2024-12-08,mumbai,20,6,12,1,1,0.944,28.94148102169442,39.651252133551,12709,40,31.0,2164.86
2024-12-08,mumbai,21,6,12,1,1,0.877,28.495646720895774,43.69210958634125,13119,40,31.0,2291.52
2024-12-08,mumbai,22,6,12,1,0,0.713,35.246530305862876,49.597751898645555,12788,20,38.0,3105.19
2024-12-08,mumbai,23,6,12,1,0,0.698,18.167412131791934,37.71197933426905,11650,46,28.9,2328.72
2024-12-08,hyderabad,0,6,12,1,0,0.742,19.535244345504978,49.021070420892926,9255,21,37.6,1602.71
2024-12-08,hyderabad,1,6,12,1,0,0.8,19.059350617916266,56.37871128015803,5666,20,38.0,1408.67
2024-12-08,hyderabad,2,6,12,1,0,0.893,22.345107933528062,74.65557230016918,7052,24,36.6,1117.69
2024-12-08,hyderabad,3,6,12,1,0,0.844,30.133715838356217,35.15957385305171,6849,16,39.4,1522.12
2024-12-08,hyderabad,4,6,12,1,0,0.505,35.16900808429516,49.518980514729996,9212,20,38.0,2131.07
2024-12-08,hyderabad,5,6,12,1,0,0.616,23.055235804377606,69.4638167707817,9776,15,39.8,2174.94
2024-12-08,hyderabad,6,6,12,1,0,0.759,29.599621120545425,46.56484781681967,7644,27,35.5,1354.23
2024-12-08,hyderabad,7,6,12,1,0,0.543,37.60690152452606,72.41441982662033,7952,19,38.4,1252.69
2024-12-08,hyderabad,8,6,12,1,1,0.564,35.65578270990151,87.1833588874602,6054,36,32.4,1354.6
2024-12-08,hyderabad,9,6,12,1,1,0.743,22.37022755779129,60.24819575186842,6343,29,34.9,1561.06
2024-12-08,hyderabad,10,6,12,1,0,0.747,20.74852811872134,54.57740958991931,9240,25,36.2,2275.27
2024-12-08,hyderabad,11,6,12,1,0,0.998,37.79351616107989,80.6737276535583,6562,15,39.8,1363.79
2024-12-08,hyderabad,12,6,12,1,0,0.509,28.02427949456937,53.386721028341036,5566,33,33.5,927.99
2024-12-08,hyderabad,13,6,12,1,0,0.587,19.43644221518302,51.9184634848086,9597,39,31.4,1441.71
2024-12-08,hyderabad,14,6,12,1,0,0.533,34.696012424419,46.89798017938695,9476,28,35.2,2042.37
2024-12-08,hyderabad,15,6,12,1,0,0.831,27.512643832511557,60.084631791881954,7798,30,34.5,1457.08
2024-12-08,hyderabad,16,6,12,1,0,0.949,27.972823233789775,37.941560047343245,6836,34,33.1,1586.1
2024-12-08,hyderabad,17,6,12,1,0,0.854,18.764727006567327,72.94727642478203,8004,16,39.4,1569.06
2024-12-08,hyderabad,18,6,12,1,1,0.507,24.193183272239636,36.309132911106985,8676,45,29.2,1503.2
2024-12-08,hyderabad,19,6,12,1,1,0.966,36.74214739610733,77.45820678175946,7985,24,36.6,1242.27
2024-12-08,hyderabad,20,6,12,1,0,0.861,33.323472624879365,64.14681380307809,7422,23,37.0,1852.04
2024-12-08,hyderabad,21,6,12,1,0,0.645,28.78032815754215,38.39492911573289,9399,41,30.6,1520.52
2024-12-08,hyderabad,22,6,12,1,0,0.811,24.757143888786025,56.26879014969052,9726,24,36.6,2389.34
2024-12-08,hyderabad,23,6,12,1,0,0.956,20.050843136311798,61.621400519210454,7160,29,34.9,1554.16
2024-12-09,bangalore,0,0,12,0,0,0.757,26.642726279750455,80.34538684058944,13226,26,35.9,2112.32
